Dove;Circoscrizione;Collegio plurinominale;Lista;Candidato
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;TERESA PICCIONE
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;CARMELO MICELI
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;MILENA GENTILE
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;GIUSEPPE LUCIANO CALOGERO PROVENZANO
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;GIOVANNA IACONO
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;GIANLUCA NUCCIO
CAMERA DEI DEPUTATI;SICILIA 1;SICILIA 1 - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;MARTINA RIGGI
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;MARIA STEFANIA MARINO
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;GIACOMO D'ARRIGO
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;LAURA GIUFFRIDA
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;VALENTINA ODETTE SCIALFA CHINNICI
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;FRANCESCO LEONARDO GIOVANNI LAUDANI
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ROSA CRISTINA BUFFA
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;GIUSEPPE GIOVANNI FISICHELLA
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P03;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ANTHONY EMANUELE BARBAGALLO
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P03;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;GLENDA RAITI
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P03;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;GIOVANNI SPADARO
CAMERA DEI DEPUTATI;SICILIA 2;SICILIA 2 - P03;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;VALENTINA APARO
CAMERA DEI DEPUTATI;SARDEGNA;SARDEGNA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;BACHISIO SILVIO LAI
CAMERA DEI DEPUTATI;SARDEGNA;SARDEGNA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ROMINA MURA
CAMERA DEI DEPUTATI;SARDEGNA;SARDEGNA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;FRANCESCO LILLIU
CAMERA DEI DEPUTATI;SARDEGNA;SARDEGNA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;PATRIZIA DESOLE
CAMERA DEI DEPUTATI;TRENTINO-ALTO ADIGE/SÜDTIROL;TRENTINO-ALTO ADIGE/SÜDTIROL - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;SARA FERRARI
CAMERA DEI DEPUTATI;TRENTINO-ALTO ADIGE/SÜDTIROL;TRENTINO-ALTO ADIGE/SÜDTIROL - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;LUCA ZENI
CAMERA DEI DEPUTATI;TRENTINO-ALTO ADIGE/SÜDTIROL;TRENTINO-ALTO ADIGE/SÜDTIROL - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;SARA ENDRIZZI
SENATO;PIEMONTE;PIEMONTE - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ANNA ROSSOMANDO
SENATO;PIEMONTE;PIEMONTE - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ANDREA GIORGIS
SENATO;PIEMONTE;PIEMONTE - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;BEATRICE LORENZIN
SENATO;PIEMONTE;PIEMONTE - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;FRANCESCO VERDUCCI
SENATO;PIEMONTE;PIEMONTE - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ENRICO BORGHI
SENATO;PIEMONTE;PIEMONTE - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;MARIA RITA ROSSA
SENATO;PIEMONTE;PIEMONTE - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ROSSANO PIROVANO
SENATO;PIEMONTE;PIEMONTE - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;BRUNA SIBILLE
SENATO;LOMBARDIA;LOMBARDIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ALESSANDRO ALFIERI
SENATO;LOMBARDIA;LOMBARDIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ROBERTA SONGINI
SENATO;LOMBARDIA;LOMBARDIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;MARCO MARIA RIBOLDI
SENATO;LOMBARDIA;LOMBARDIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ROSANNA LEOTTA
SENATO;LOMBARDIA;LOMBARDIA - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;CARLO COTTARELLI
SENATO;LOMBARDIA;LOMBARDIA - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;SIMONA FLAVIA MALPEZZI
SENATO;LOMBARDIA;LOMBARDIA - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;FRANCO MIRABELLI
SENATO;LOMBARDIA;LOMBARDIA - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;CRISTINA TAJANI
SENATO;LOMBARDIA;LOMBARDIA - P03;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;SIMONA FLAVIA MALPEZZI
SENATO;LOMBARDIA;LOMBARDIA - P03;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ALFREDO BAZOLI
SENATO;LOMBARDIA;LOMBARDIA - P03;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;STEFANIA BONALDI
SENATO;LOMBARDIA;LOMBARDIA - P03;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;GIACOMO ANGELONI
SENATO;VENETO;VENETO - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ANDREA MARTELLA
SENATO;VENETO;VENETO - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ANNA SOZZA
SENATO;VENETO;VENETO - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;RADAMES FAVARO
SENATO;VENETO;VENETO - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;VANIA MALACARNE
SENATO;VENETO;VENETO - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;BEATRICE LORENZIN
SENATO;VENETO;VENETO - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;SANDRO MACULAN
SENATO;VENETO;VENETO - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ALESSANDRA SALARDI
SENATO;VENETO;VENETO - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;DAVIDE MORO
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;TATIANA ROJC
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;PAOLO COPPOLA
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ROBERTA RUSSI
SENATO;LIGURIA;LIGURIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;LORENZO BASSO
SENATO;LIGURIA;LIGURIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;CRISTINA LODI
SENATO;LIGURIA;LIGURIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;DOMENICO FURFARO
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;GRAZIANO DELRIO
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;BARBARA LORI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;NICCOLO' RINALDI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;DARIA DE LUCA
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;SANDRA ZAMPA
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;DANIELE MANCA
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ELEONORA PRONI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ANTONIO FIORENTINI
SENATO;TOSCANA;TOSCANA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;DARIO PARRINI
SENATO;TOSCANA;TOSCANA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;YLENIA ZAMBITO
SENATO;TOSCANA;TOSCANA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;SILVIO FRANCESCHELLI
SENATO;TOSCANA;TOSCANA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;CATERINA BITI
SENATO;UMBRIA;UMBRIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;WALTER VERINI
SENATO;UMBRIA;UMBRIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;MANUELA PASQUINO
SENATO;MARCHE;MARCHE - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ALBERTO LOSACCO
SENATO;MARCHE;MARCHE - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ROSETTA FULVI
SENATO;MARCHE;MARCHE - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;DANIELE VIMINI
SENATO;LAZIO;LAZIO - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;CECILIA D'ELIA
SENATO;LAZIO;LAZIO - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;VINCENZO MARAIO
SENATO;LAZIO;LAZIO - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;MARTA LEONORI
SENATO;LAZIO;LAZIO - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;SIBI MANI KUMARAMANGALAM
SENATO;LAZIO;LAZIO - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;BRUNO ASTORRE
SENATO;LAZIO;LAZIO - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ANNAMARIA FURLAN
SENATO;LAZIO;LAZIO - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;FILIPPO SENSI
SENATO;LAZIO;LAZIO - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;SILVIA BOCCINI
SENATO;ABRUZZO;ABRUZZO - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;MICHELE FINA
SENATO;ABRUZZO;ABRUZZO - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;STEFANIA CATALANO
SENATO;ABRUZZO;ABRUZZO - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ERNESTO GRAZIANI
SENATO;MOLISE;MOLISE - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;GIUSEPPE CECERE
SENATO;CAMPANIA;CAMPANIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;DARIO FRANCESCHINI
SENATO;CAMPANIA;CAMPANIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;VALERIA VALENTE
SENATO;CAMPANIA;CAMPANIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;FILIPPO SENSI
SENATO;CAMPANIA;CAMPANIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;GIULIANA DI FIORE
SENATO;CAMPANIA;CAMPANIA - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;SUSANNA LINA GIULIA CAMUSSO
SENATO;CAMPANIA;CAMPANIA - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;GIANFRANCO VALIANTE
SENATO;CAMPANIA;CAMPANIA - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;EVA AVOSSA
SENATO;CAMPANIA;CAMPANIA - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ANDREA BOCCAGNA
SENATO;PUGLIA;PUGLIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;FRANCESCO BOCCIA
SENATO;PUGLIA;PUGLIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;VALERIA VALENTE
SENATO;PUGLIA;PUGLIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ANTONIO MISIANI
SENATO;PUGLIA;PUGLIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;LOREDANA CAPONE
SENATO;BASILICATA;BASILICATA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;VITO DE FILIPPO
SENATO;BASILICATA;BASILICATA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;MARIA TERESA PRESTERA
SENATO;CALABRIA;CALABRIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;NICOLA IRTO
SENATO;CALABRIA;CALABRIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;CAROLINA GIRASOLE
SENATO;CALABRIA;CALABRIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ITALO REALE
SENATO;CALABRIA;CALABRIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;MARIA TERESA ESPOSITO
SENATO;SICILIA;SICILIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ANNAMARIA FURLAN
SENATO;SICILIA;SICILIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ROSARIO FILORAMO
SENATO;SICILIA;SICILIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ADRIANA PALMERI
SENATO;SICILIA;SICILIA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;GANDOLFO LIBRIZZI
SENATO;SICILIA;SICILIA - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ANTONIO NICITA
SENATO;SICILIA;SICILIA - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AGATA IACONO
SENATO;SICILIA;SICILIA - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;SALVATORE BRANCIFORTE
SENATO;SICILIA;SICILIA - P02;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ANTONIA RUSSO
SENATO;SARDEGNA;SARDEGNA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;MARCO MELONI
SENATO;SARDEGNA;SARDEGNA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;MARIA DEL ZOMPO
SENATO;SARDEGNA;SARDEGNA - P01;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;ANTONIO SOLINAS
