Dove;Circoscrizione;Collegio plurinominale;Lista;Candidato
SENATO;LOMBARDIA;LOMBARDIA - P03;LEGA PER SALVINI PREMIER;ROBERTO CALDEROLI
SENATO;LOMBARDIA;LOMBARDIA - P03;LEGA PER SALVINI PREMIER;DAISY PIROVANO
SENATO;LOMBARDIA;LOMBARDIA - P03;LEGA PER SALVINI PREMIER;CRISTIAN INVERNIZZI
SENATO;LOMBARDIA;LOMBARDIA - P03;LEGA PER SALVINI PREMIER;ANTONELLA FAGGI
SENATO;VENETO;VENETO - P01;LEGA PER SALVINI PREMIER;ERIKA STEFANI
SENATO;VENETO;VENETO - P01;LEGA PER SALVINI PREMIER;GIUSEPPE PAOLIN
SENATO;VENETO;VENETO - P01;LEGA PER SALVINI PREMIER;ANGELA COLMELLERE
SENATO;VENETO;VENETO - P01;LEGA PER SALVINI PREMIER;GERMANO RACCHELLA
SENATO;VENETO;VENETO - P02;LEGA PER SALVINI PREMIER;ANDREA OSTELLARI
SENATO;VENETO;VENETO - P02;LEGA PER SALVINI PREMIER;MARA BIZZOTTO
SENATO;VENETO;VENETO - P02;LEGA PER SALVINI PREMIER;ROBERTO MANTOVANELLI
SENATO;VENETO;VENETO - P02;LEGA PER SALVINI PREMIER;ANGELA COLMELLERE
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;LEGA PER SALVINI PREMIER;MARCO DREOSTO
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;LEGA PER SALVINI PREMIER;RAFFAELLA FIORMARIA MARIN
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;LEGA PER SALVINI PREMIER;DANIELE MOSCHIONI
SENATO;LIGURIA;LIGURIA - P01;LEGA PER SALVINI PREMIER;ALESSANDRO PIANA
SENATO;LIGURIA;LIGURIA - P01;LEGA PER SALVINI PREMIER;STEFANIA PUCCIARELLI
SENATO;LIGURIA;LIGURIA - P01;LEGA PER SALVINI PREMIER;PAOLO RIPAMONTI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;LEGA PER SALVINI PREMIER;STEFANO CORTI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;LEGA PER SALVINI PREMIER;ELENA MURELLI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;LEGA PER SALVINI PREMIER;MAURIZIO CAMPARI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;LEGA PER SALVINI PREMIER;LUIGIA SANTORO
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;LEGA PER SALVINI PREMIER;LUCIA BORGONZONI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;LEGA PER SALVINI PREMIER;CRISTIANO MAURI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;LEGA PER SALVINI PREMIER;VERONICA PONTIS
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;LEGA PER SALVINI PREMIER;MICHELE FACCI
SENATO;TOSCANA;TOSCANA - P01;LEGA PER SALVINI PREMIER;CLAUDIO BORGHI
SENATO;TOSCANA;TOSCANA - P01;LEGA PER SALVINI PREMIER;DONATELLA LEGNAIOLI
SENATO;TOSCANA;TOSCANA - P01;LEGA PER SALVINI PREMIER;MARIO AGNELLI
SENATO;TOSCANA;TOSCANA - P01;LEGA PER SALVINI PREMIER;CECILIA CAPPELLETTI
SENATO;UMBRIA;UMBRIA - P01;LEGA PER SALVINI PREMIER;LUCA BRIZIARELLI
SENATO;UMBRIA;UMBRIA - P01;LEGA PER SALVINI PREMIER;FRANCESCA MELE
SENATO;MARCHE;MARCHE - P01;LEGA PER SALVINI PREMIER;MAURO LUCENTINI
SENATO;MARCHE;MARCHE - P01;LEGA PER SALVINI PREMIER;LAURA LAVIANO
SENATO;MARCHE;MARCHE - P01;LEGA PER SALVINI PREMIER;ALESSANDRO AMADIO
SENATO;LAZIO;LAZIO - P01;LEGA PER SALVINI PREMIER;GIULIA BONGIORNO
SENATO;LAZIO;LAZIO - P01;LEGA PER SALVINI PREMIER;DAVIDE BORDONI
SENATO;LAZIO;LAZIO - P01;LEGA PER SALVINI PREMIER;SOUAD SBAI
SENATO;LAZIO;LAZIO - P01;LEGA PER SALVINI PREMIER;GIUSEPPE BASINI
SENATO;LAZIO;LAZIO - P02;LEGA PER SALVINI PREMIER;CLAUDIO DURIGON
SENATO;LAZIO;LAZIO - P02;LEGA PER SALVINI PREMIER;GIULIA BONGIORNO
SENATO;LAZIO;LAZIO - P02;LEGA PER SALVINI PREMIER;ANDREA PAGANELLA
SENATO;LAZIO;LAZIO - P02;LEGA PER SALVINI PREMIER;BARBARA LA ROSA
SENATO;ABRUZZO;ABRUZZO - P01;LEGA PER SALVINI PREMIER;VINCENZO D'INCECCO
SENATO;ABRUZZO;ABRUZZO - P01;LEGA PER SALVINI PREMIER;SABRINA BOCCHINO
SENATO;ABRUZZO;ABRUZZO - P01;LEGA PER SALVINI PREMIER;ANTONIO MORGANTE
SENATO;MOLISE;MOLISE - P01;LEGA PER SALVINI PREMIER;ALBERTO TRAMONTANO
SENATO;CAMPANIA;CAMPANIA - P01;LEGA PER SALVINI PREMIER;GIUSEPPINA CASTIELLO
SENATO;CAMPANIA;CAMPANIA - P01;LEGA PER SALVINI PREMIER;VINCENZO PEPE
SENATO;CAMPANIA;CAMPANIA - P01;LEGA PER SALVINI PREMIER;ANGELA RUSSO
SENATO;CAMPANIA;CAMPANIA - P01;LEGA PER SALVINI PREMIER;DOMENICO BELLOBUONO
SENATO;CAMPANIA;CAMPANIA - P02;LEGA PER SALVINI PREMIER;GIANLUCA CANTALAMESSA
SENATO;CAMPANIA;CAMPANIA - P02;LEGA PER SALVINI PREMIER;MARIA ELENA IAVERONE
SENATO;CAMPANIA;CAMPANIA - P02;LEGA PER SALVINI PREMIER;ALBERTO MIGNONE
SENATO;CAMPANIA;CAMPANIA - P02;LEGA PER SALVINI PREMIER;ELENA ANNA GERARDO
SENATO;PUGLIA;PUGLIA - P01;LEGA PER SALVINI PREMIER;MATTEO SALVINI
SENATO;PUGLIA;PUGLIA - P01;LEGA PER SALVINI PREMIER;ANNA RITA TATEO
SENATO;PUGLIA;PUGLIA - P01;LEGA PER SALVINI PREMIER;COSIMO MICCOLI
SENATO;PUGLIA;PUGLIA - P01;LEGA PER SALVINI PREMIER;FRANCESCA LUBELLI
SENATO;BASILICATA;BASILICATA - P01;LEGA PER SALVINI PREMIER;MATTEO SALVINI
SENATO;BASILICATA;BASILICATA - P01;LEGA PER SALVINI PREMIER;STEFANIA POLESE
SENATO;CALABRIA;CALABRIA - P01;LEGA PER SALVINI PREMIER;MATTEO SALVINI
SENATO;CALABRIA;CALABRIA - P01;LEGA PER SALVINI PREMIER;CLOTILDE MINASI
SENATO;CALABRIA;CALABRIA - P01;LEGA PER SALVINI PREMIER;FAUSTO DE ANGELIS
SENATO;CALABRIA;CALABRIA - P01;LEGA PER SALVINI PREMIER;CATERINA MARIA CAPPONI
SENATO;SICILIA;SICILIA - P01;LEGA PER SALVINI PREMIER;GIULIA BONGIORNO
SENATO;SICILIA;SICILIA - P01;LEGA PER SALVINI PREMIER;GIROLAMO TURANO
SENATO;SICILIA;SICILIA - P01;LEGA PER SALVINI PREMIER;MARIA CONCETTA HOPPS
SENATO;SICILIA;SICILIA - P01;LEGA PER SALVINI PREMIER;FRANCESCO DI GIORGIO
SENATO;SICILIA;SICILIA - P02;LEGA PER SALVINI PREMIER;ANTONINO SALVATORE GERMANA'
SENATO;SICILIA;SICILIA - P02;LEGA PER SALVINI PREMIER;GIULIA BONGIORNO
SENATO;SICILIA;SICILIA - P02;LEGA PER SALVINI PREMIER;ORAZIO RAGUSA
SENATO;SICILIA;SICILIA - P02;LEGA PER SALVINI PREMIER;SONIA GRASSO
SENATO;SARDEGNA;SARDEGNA - P01;LEGA PER SALVINI PREMIER;CARLO DORIA
SENATO;SARDEGNA;SARDEGNA - P01;LEGA PER SALVINI PREMIER;ROBERTA LOI
SENATO;SARDEGNA;SARDEGNA - P01;LEGA PER SALVINI PREMIER;MICHELE ENNAS
