Dove;Circoscrizione;Collegio plurinominale;Lista;Candidato
CAMERA DEI DEPUTATI;CALABRIA;CALABRIA - P01;FORZA DEL POPOLO;ALESSANDRO BUCCIERI
CAMERA DEI DEPUTATI;CALABRIA;CALABRIA - P01;FORZA DEL POPOLO;LAURA CARERI
SENATO;CALABRIA;CALABRIA - P01;FORZA DEL POPOLO;MORENA DE LUCA
SENATO;CALABRIA;CALABRIA - P01;FORZA DEL POPOLO;ANTONIO GENNARO LA ROTONDA
