Dove;Circoscrizione;Collegio plurinominale;Lista;Candidato
SENATO;LOMBARDIA;LOMBARDIA - P02;ITALEXIT PER L'ITALIA;PAOLO CAGNONI
SENATO;LOMBARDIA;LOMBARDIA - P02;ITALEXIT PER L'ITALIA;GIULIA GHETTI
SENATO;LOMBARDIA;LOMBARDIA - P03;ITALEXIT PER L'ITALIA;LORENZA RIZZI
SENATO;LOMBARDIA;LOMBARDIA - P03;ITALEXIT PER L'ITALIA;ROBERTO MAGGI
SENATO;LOMBARDIA;LOMBARDIA - P03;ITALEXIT PER L'ITALIA;SIMONA MATULICH
SENATO;LOMBARDIA;LOMBARDIA - P03;ITALEXIT PER L'ITALIA;MAURIZIO ZANOLINI
SENATO;VENETO;VENETO - P01;ITALEXIT PER L'ITALIA;NUNZIA ALESSANDRA SCHILIRO'
SENATO;VENETO;VENETO - P01;ITALEXIT PER L'ITALIA;ROBERTO LEVI
SENATO;VENETO;VENETO - P01;ITALEXIT PER L'ITALIA;NICOLETTA CIRIELLO
SENATO;VENETO;VENETO - P01;ITALEXIT PER L'ITALIA;DARIO MASSIMILIANO LUONGO
SENATO;VENETO;VENETO - P02;ITALEXIT PER L'ITALIA;ROBERTO LEVI
SENATO;VENETO;VENETO - P02;ITALEXIT PER L'ITALIA;MARIA-LETIZIA ALBANESE
SENATO;VENETO;VENETO - P02;ITALEXIT PER L'ITALIA;STEFANO COBELLO
SENATO;VENETO;VENETO - P02;ITALEXIT PER L'ITALIA;NUNZIA MELCHIORRE
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;ITALEXIT PER L'ITALIA;ANTONINO IRACA'
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;ITALEXIT PER L'ITALIA;CRISTINA BERTONI
SENATO;FRIULI-VENEZIA GIULIA;FRIULI-VENEZIA GIULIA - P01;ITALEXIT PER L'ITALIA;ROBERTO JORY
SENATO;LIGURIA;LIGURIA - P01;ITALEXIT PER L'ITALIA;MARCO MORI
SENATO;LIGURIA;LIGURIA - P01;ITALEXIT PER L'ITALIA;FRANCESCA BARBATO
SENATO;LIGURIA;LIGURIA - P01;ITALEXIT PER L'ITALIA;ILARIO CHIERA
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;ITALEXIT PER L'ITALIA;ERICA ROMANI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;ITALEXIT PER L'ITALIA;MICHELE CAMPARI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;ITALEXIT PER L'ITALIA;ROSA ZITO
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P01;ITALEXIT PER L'ITALIA;PAOLO NICOLINI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;ITALEXIT PER L'ITALIA;DANIELE MATTEI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;ITALEXIT PER L'ITALIA;PAOLA FUSCHINI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;ITALEXIT PER L'ITALIA;MASSIMILIANO LIGUORI
SENATO;EMILIA-ROMAGNA;EMILIA-ROMAGNA - P02;ITALEXIT PER L'ITALIA;ELEONORA BARRECA
SENATO;TOSCANA;TOSCANA - P01;ITALEXIT PER L'ITALIA;MARCO MORI
SENATO;TOSCANA;TOSCANA - P01;ITALEXIT PER L'ITALIA;CINZIA DEL BIGALLO
SENATO;TOSCANA;TOSCANA - P01;ITALEXIT PER L'ITALIA;GUGLIELMO MOSSUTO
SENATO;TOSCANA;TOSCANA - P01;ITALEXIT PER L'ITALIA;CLAUDIA BERNABEI
SENATO;UMBRIA;UMBRIA - P01;ITALEXIT PER L'ITALIA;BARBARA TRINCIA
SENATO;UMBRIA;UMBRIA - P01;ITALEXIT PER L'ITALIA;CLAUDIO BATINI
SENATO;MARCHE;MARCHE - P01;ITALEXIT PER L'ITALIA;ENZO PALLADINO
SENATO;MARCHE;MARCHE - P01;ITALEXIT PER L'ITALIA;EMANUELA MERLI
SENATO;MARCHE;MARCHE - P01;ITALEXIT PER L'ITALIA;ANDREA SPALLETTI
SENATO;LAZIO;LAZIO - P01;ITALEXIT PER L'ITALIA;WILLIAM DE VECCHIS
SENATO;LAZIO;LAZIO - P01;ITALEXIT PER L'ITALIA;ANGELA MARIA ZANELLA
SENATO;LAZIO;LAZIO - P01;ITALEXIT PER L'ITALIA;LORENZO DI BIAGIO
SENATO;LAZIO;LAZIO - P01;ITALEXIT PER L'ITALIA;BRUNA MALASCHINI
SENATO;LAZIO;LAZIO - P02;ITALEXIT PER L'ITALIA;NUNZIA ALESSANDRA SCHILIRÒ
SENATO;LAZIO;LAZIO - P02;ITALEXIT PER L'ITALIA;WILLIAM DE VECCHIS
SENATO;LAZIO;LAZIO - P02;ITALEXIT PER L'ITALIA;BRUNA MALASCHINI
SENATO;LAZIO;LAZIO - P02;ITALEXIT PER L'ITALIA;VINCENZO D'INTINO
SENATO;ABRUZZO;ABRUZZO - P01;ITALEXIT PER L'ITALIA;MASSIMO PIETRANGELI
SENATO;ABRUZZO;ABRUZZO - P01;ITALEXIT PER L'ITALIA;ROSETTA ENZA BLUNDO
SENATO;ABRUZZO;ABRUZZO - P01;ITALEXIT PER L'ITALIA;LORENZO VALLOREIA
SENATO;CAMPANIA;CAMPANIA - P01;ITALEXIT PER L'ITALIA;GIAMPAOLO BOCCI
SENATO;CAMPANIA;CAMPANIA - P01;ITALEXIT PER L'ITALIA;MARIA ABATE
SENATO;CAMPANIA;CAMPANIA - P01;ITALEXIT PER L'ITALIA;DOMENICO VOZZA
SENATO;CAMPANIA;CAMPANIA - P01;ITALEXIT PER L'ITALIA;TERESA CAPUTO
SENATO;CAMPANIA;CAMPANIA - P02;ITALEXIT PER L'ITALIA;NUNZIA ALESSANDRA SCHILIRO'
SENATO;CAMPANIA;CAMPANIA - P02;ITALEXIT PER L'ITALIA;NICOLA MASSIMO
SENATO;CAMPANIA;CAMPANIA - P02;ITALEXIT PER L'ITALIA;ANGELA NITTOLO
SENATO;CAMPANIA;CAMPANIA - P02;ITALEXIT PER L'ITALIA;LUIGI MALFETANO
SENATO;PUGLIA;PUGLIA - P01;ITALEXIT PER L'ITALIA;RAFFAELE CESARIO
SENATO;PUGLIA;PUGLIA - P01;ITALEXIT PER L'ITALIA;CAMILLA CAMPANELLA
SENATO;PUGLIA;PUGLIA - P01;ITALEXIT PER L'ITALIA;MASSIMO GARRUTO
SENATO;PUGLIA;PUGLIA - P01;ITALEXIT PER L'ITALIA;MICHELA DISTRATIS
SENATO;BASILICATA;BASILICATA - P01;ITALEXIT PER L'ITALIA;ROBERTO ROBILOTTA
SENATO;BASILICATA;BASILICATA - P01;ITALEXIT PER L'ITALIA;GIACINTA MONTEMURRO
SENATO;CALABRIA;CALABRIA - P01;ITALEXIT PER L'ITALIA;RAFFAELE VENA
SENATO;CALABRIA;CALABRIA - P01;ITALEXIT PER L'ITALIA;ANTONIETTA IVANA STRANIERI
SENATO;CALABRIA;CALABRIA - P01;ITALEXIT PER L'ITALIA;FRANCESCO FABBIANO
SENATO;CALABRIA;CALABRIA - P01;ITALEXIT PER L'ITALIA;MAJA SCHIAVONE
SENATO;SICILIA;SICILIA - P01;ITALEXIT PER L'ITALIA;NUNZIA ALESSANDRA SCHILIRO'
SENATO;SICILIA;SICILIA - P01;ITALEXIT PER L'ITALIA;GIUSEPPE SOTTILE
SENATO;SICILIA;SICILIA - P01;ITALEXIT PER L'ITALIA;GIULIANA MARIA FUNDARO'
SENATO;SICILIA;SICILIA - P01;ITALEXIT PER L'ITALIA;SALVATORE FERRARA
SENATO;SICILIA;SICILIA - P02;ITALEXIT PER L'ITALIA;GIUSEPPE SOTTILE
SENATO;SICILIA;SICILIA - P02;ITALEXIT PER L'ITALIA;CARMEN MINUTOLI
SENATO;SICILIA;SICILIA - P02;ITALEXIT PER L'ITALIA;GIUSEPPE MARIA DOMENICO INDORATO
SENATO;SICILIA;SICILIA - P02;ITALEXIT PER L'ITALIA;LETIZIA LICITRA
SENATO;SARDEGNA;SARDEGNA - P01;ITALEXIT PER L'ITALIA;GIOVANNI NURRA
SENATO;SARDEGNA;SARDEGNA - P01;ITALEXIT PER L'ITALIA;TAMARA DI IORIO
SENATO;SARDEGNA;SARDEGNA - P01;ITALEXIT PER L'ITALIA;FABIO VIANI
