Dove;Circoscrizione;Collegio plurinominale;Lista;Candidato
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P01;PARTITO DELLA FOLLIA CREATIVA;GIUSEPPE CIRILLO
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P01;PARTITO DELLA FOLLIA CREATIVA;GIULIA CASTELLI
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P01;PARTITO DELLA FOLLIA CREATIVA;ALBERTO PELLEGRINO
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P01;PARTITO DELLA FOLLIA CREATIVA;MARIA FARINA
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P02;PARTITO DELLA FOLLIA CREATIVA;DALILA GALLOZZI
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P02;PARTITO DELLA FOLLIA CREATIVA;GIUSEPPE CIRILLO
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P02;PARTITO DELLA FOLLIA CREATIVA;CONCETTA SANTONASTASO
CAMERA DEI DEPUTATI;LAZIO 1;LAZIO 1 - P02;PARTITO DELLA FOLLIA CREATIVA;GIANLUCA DI BENEDETTO
