Dove;Circoscrizione;Collegio plurinominale;Lista;Candidato
CAMERA DEI DEPUTATI;LOMBARDIA 4;LOMBARDIA 4 - P01;FREE;MONJA PARMIGIANI
CAMERA DEI DEPUTATI;LOMBARDIA 4;LOMBARDIA 4 - P01;FREE;ERNESTO SCARPA
CAMERA DEI DEPUTATI;LOMBARDIA 4;LOMBARDIA 4 - P01;FREE;MARIA TERESA SARZI AMADÈ
CAMERA DEI DEPUTATI;LOMBARDIA 4;LOMBARDIA 4 - P01;FREE;MATTEO BONI
